<soft> Caption: Языковой пакет для средства просмотра справки Майкрософт 2.2 - RUS ; InstallDate: 20190404</soft>
<soft> Caption: Autodesk Material Library Base Resolution Image Library 2019 ; InstallDate: 20190213</soft>
<soft> Caption: Microsoft Visual C++ 2005 Redistributable - x86 8.0.56336 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft .NET Core Runtime - 2.1.7 (x64) ; InstallDate: 20190215</soft>
<soft> Caption: SQL Server 2016 Master Data Services ; InstallDate: 20191111</soft>
<soft> Caption: WinRT Intellisense UAP - en-us ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Build Tools 14.0 (amd64) ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft ASP.NET Core 2.1.7 Shared Framework (x64) ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft Azure Authoring Tools - v2.9.5.3 ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft Visual C++ 2005 Redistributable - x64 8.0.50727.4053 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual Studio Team Foundation Server 2017 Update 9 Office Integration Language Pack (x64) - ENU ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727 False ; InstallDate: 20190217</soft>
<soft> Caption: Roslyn Language Services - x86 ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft ASP.NET Web Tools Packages 16.0 - ENU ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727 False ; InstallDate: 20190217</soft>
<soft> Caption: icecap_collection_x64 ; InstallDate: 20190516</soft>
<soft> Caption: Microsoft System CLR Types для SQL Server 2019 CTP2.2 ; InstallDate: 20190215</soft>
<soft> Caption: WinRT Intellisense IoT - en-us ; InstallDate: 20190507</soft>
<soft> Caption: vs_minshellmsi ; InstallDate: 20190516</soft>
<soft> Caption: TypeScript SDK ; InstallDate: 20190215</soft>
<soft> Caption:  Tools for .Net 3.5 - RUS Lang Pack ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030 ; InstallDate: 20190217</soft>
<soft> Caption: Visual Studio 2015 Prerequisites ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2010 Redistributable - x64 10.0.30319 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.51106 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2005 Redistributable - x86 8.0.61001 ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft ODBC Driver 13 for SQL Server ; InstallDate: 20191111</soft>
<soft> Caption: Microsoft .NET Framework 4.8 SDK ; InstallDate: 20190507</soft>
<soft> Caption: Windows IP Over USB ; InstallDate: 20190507</soft>
<soft> Caption: Autodesk Material Library 2019 ; InstallDate: 20190213</soft>
<soft> Caption: Windows SDK for Windows Store Apps Tools ; InstallDate: 20190326</soft>
<soft> Caption: NVIDIA mental ray and IRay feature plugins for 3ds Max 2019 ; InstallDate: 20190214</soft>
<soft> Caption: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030 ; InstallDate: 20190217</soft>
<soft> Caption: SQL Server 2017 XEvent ; InstallDate: 20190404</soft>
<soft> Caption: SAP Crystal Reports runtime engine for .NET Framework (64-bit) ; InstallDate: 20200301</soft>
<soft> Caption: Windows SDK Desktop Headers arm ; InstallDate: 20190507</soft>
<soft> Caption: WinRT Intellisense Desktop - Other Languages ; InstallDate: 20190326</soft>
<soft> Caption: Microsoft Visual C++ 2017 X86 Minimum Runtime - 14.20.27323 ; InstallDate: 20190326</soft>
<soft> Caption: vs_SQLClickOnceBootstrappermsi ; InstallDate: 20190215</soft>
<soft> Caption: Autodesk AutoCAD Performance Feedback Tool 1.3.0 ; InstallDate: 20190213</soft>
<soft> Caption: SQL Server 2017 Database Engine Services ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Portable Library Multi-Targeting Pack ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660 False ; InstallDate: 20190217</soft>
<soft> Caption: Application Verifier x64 External Package ; InstallDate: 20190326</soft>
<soft> Caption: Windows App Certification Kit SupportedApiList x86 ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2010 Redistributable - x86 10.0.30319 False ; InstallDate: 20190217</soft>
<soft> Caption: vs_networkemulationmsi_x64 ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664 ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17 False ; InstallDate: 20190217</soft>
<soft> Caption: Windows IoT Extension SDK ; InstallDate: 20190507</soft>
<soft> Caption: Windows Desktop Extension SDK ; InstallDate: 20190507</soft>
<soft> Caption: Autodesk Inventor Server Engine for 3ds Max 2019 ; InstallDate: 20190214</soft>
<soft> Caption: Microsoft .NET Framework 4.5.1 SDK ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40649 False ; InstallDate: 20190217</soft>
<soft> Caption: Windows Desktop Extension SDK Contracts ; InstallDate: 20190507</soft>
<soft> Caption: Windows SDK Modern Versioned Developer Tools ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support ; InstallDate: 20190404</soft>
<soft> Caption: Windows Team Extension SDK ; InstallDate: 20190507</soft>
<soft> Caption: Universal General MIDI DLS Extension SDK ; InstallDate: 20190326</soft>
<soft> Caption: Microsoft Visual Studio Tools for Applications 2015 Finalizer ; InstallDate: 20190404</soft>
<soft> Caption: Windows SDK for Windows Store Apps DirectX x86 Remote ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30411 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft .NET Framework 4.7.2 Targeting Pack ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030 ; InstallDate: 20190217</soft>
<soft> Caption: Windows SDK Desktop Libs arm64 ; InstallDate: 20190507</soft>
<soft> Caption: VMware Workstation ; InstallDate: 20190303</soft>
<soft> Caption: SQL Server Integration Services Singleton ; InstallDate: 20190404</soft>
<soft> Caption: Windows SDK Desktop Headers x64 ; InstallDate: 20190507</soft>
<soft> Caption: Windows SDK Modern Non-Versioned Developer Tools ; InstallDate: 20190507</soft>
<soft> Caption: vcpp_crt.redist.clickonce ; InstallDate: 20190215</soft>
<soft> Caption: Arena 16.00.00002  (64 Bit) ; InstallDate: 20200301</soft>
<soft> Caption: Ресурсы оболочки Microsoft Visual Studio 2015 Shell (минимальной) ; InstallDate: 20190404</soft>
<soft> Caption: vs_professionalmsi ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft SQL Server 2016 Setup (English) ; InstallDate: 20191111</soft>
<soft> Caption: Microsoft Visual Studio 2015 Shell (Isolated) ; InstallDate: 20190404</soft>
<soft> Caption: Windows App Certification Kit Native Components ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual Studio Tools for Applications 2015 x86 Hosting Support ; InstallDate: 20190404</soft>
<soft> Caption: vcpp_crt.redist.clickonce ; InstallDate: 20190516</soft>
<soft> Caption: Microsoft System CLR Types для SQL Server 2014 ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148.0 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2005 Redistributable - x86 8.0.51011 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft .NET Core Host FX Resolver - 2.1.7 (x64) ; InstallDate: 20190215</soft>
<soft> Caption: Ресурсы оболочки Microsoft Visual Studio 2015 (изолированной) ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support ; InstallDate: 20190404</soft>
<soft> Caption: vs_enterprisemsi ; InstallDate: 20190215</soft>
<soft> Caption: Microsoft SQL Server 2016 LocalDB  ; InstallDate: 20190215</soft>
<soft> Caption: Windows SDK Desktop Headers arm64 ; InstallDate: 20190507</soft>
<soft> Caption: vs_codecoveragemsi ; InstallDate: 20190215</soft>
<soft> Caption: Windows SDK Desktop Headers x86 ; InstallDate: 20190507</soft>
<soft> Caption: vs_communitymsi ; InstallDate: 20190516</soft>
<soft> Caption: Windows SDK for Windows Store Apps Metadata ; InstallDate: 20190326</soft>
<soft> Caption: Microsoft ASP.NET Web Tools Packages 16.0 - RUS ; InstallDate: 20190215</soft>
<soft> Caption: IIS 10.0 Express ; InstallDate: 20190215</soft>
<soft> Caption: DiagnosticsHub_CollectionService ; InstallDate: 20190516</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual Studio Tools for Applications 2015 Language Support ; InstallDate: 20190404</soft>
<soft> Caption: Windows SDK Desktop Libs x64 ; InstallDate: 20190326</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.0 False ; InstallDate: 20190217</soft>
<soft> Caption: Windows SDK Desktop Libs arm ; InstallDate: 20190507</soft>
<soft> Caption: Entity Framework 6.2.0 Tools  for Visual Studio 2017 ; InstallDate: 20190215</soft>
<soft> Caption: Накопительный пакет обновления Microsoft .NET Framework Intellisense для Visual Studio (Русский) ; InstallDate: 20190215</soft>
<soft> Caption: Java Auto Updater ; InstallDate: 20190626</soft>
<soft> Caption: Windows SDK Signing Tools ; InstallDate: 20190326</soft>
<soft> Caption: WinRT Intellisense Mobile - en-us ; InstallDate: 20190507</soft>
<soft> Caption: Windows SDK for Windows Store Apps Headers ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.51106 False ; InstallDate: 20190217</soft>
<soft> Caption: Microsoft Visual C++ 2005 Redistributable - x86 8.0.50727.42 False ; InstallDate: 20190217</soft>
<soft> Caption: Autodesk Advanced Material Library Medium Resolution Image Library 2019 ; InstallDate: 20190214</soft>
<soft> Caption: Universal CRT Redistributable ; InstallDate: 20190507</soft>
<soft> Caption: Microsoft Visual C++ 2008 Redistributable - x86 9.0.21022.218 False ; InstallDate: 20190217</soft>
<soft> Caption: SQL Server 2017 Database Engine Shared ; InstallDate: 20190404</soft>
<soft> Caption: Microsoft .NET Core Host FX Resolver - 2.1.11 (x64) ; InstallDate: 20190516</soft>
<soft> Caption: WinAppDeploy ; InstallDate: 20190507</soft>
<soft> Caption: Windows Team Extension SDK Contracts ; InstallDate: 20190507</soft>
<soft> Caption: WinRT Intellisense PPI - Other Languages ; InstallDate: 20190326</soft>
<soft> Caption: AutoCAD 2019 ; InstallDate: 20190213</soft>
<soft> Caption: ACAD Private ; InstallDate: 20190213</soft>
<soft> Caption: AutoCAD 2019 Language Pack - English ; InstallDate: 20190213</soft>
<soft> Caption: AutoCAD 2019 - English ; InstallDate: 20190213</soft>
<soft> Caption: ACA & MEP 2019 Object Enabler ; InstallDate: 20190213</soft>
<soft> Caption: WinRT Intellisense Desktop - Other Languages ; InstallDate: 20190507</soft>
<soft> Caption: Windows Mobile Extension SDK ; InstallDate: 20190326</soft>
<soft> Caption: Active Directory Authentication Library for SQL Server ; InstallDate: 20190215</soft>
